name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people,row_number
Hae Kum Gang,false,true,4.4,1211,080 49652616,Brigade Road,Casual Dining,"Sushi, Kimchi, Pork Sizzler, Chicken Donburi, Shrimp Donburi, Crab Roll, Bulgogi","Korean, Chinese, Japanese","1,100",49
Empire Restaurant,true,false,4.4,2162,080 40414141,Brigade Road,Casual Dining,"Brain Fry, Butter Chicken, Chicken Manchurian, Mutton Biryani, Chicken Tikka Masala, Chilli Chicken, Shaadi Ki Biryani","North Indian, Mughlai, South Indian, Chinese",750,50
ShakesBierre,false,true,4.4,409,080 49653253,Brigade Road,"Microbrewery, Casual Dining","Cocktails, Mocktails, Pizza, Sweet Yogurt, Jujeh Kabab, Burgers, Karela Chaat","Asian, Continental, European, North Indian","1,500",51
ShakesBierre,false,true,4.4,409,080 49653253,Brigade Road,"Microbrewery, Casual Dining","Cocktails, Mocktails, Pizza, Sweet Yogurt, Jujeh Kabab, Burgers, Karela Chaat","Asian, Continental, European, North Indian","1,500",52
Laughing Llama Gastropub,true,true,4.3,393,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",53
Cobaja,true,true,4.3,61,080 49652180,Brigade Road,Casual Dining,"Badam Milk, Cocktails, Mutton Liver Fry, Paan Mojito, Veg Thali, Mocktails, Neer Dosa","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,54
Cobaja,true,true,4.3,61,080 49652180,Brigade Road,Casual Dining,"Badam Milk, Cocktails, Mutton Liver Fry, Paan Mojito, Veg Thali, Mocktails, Neer Dosa","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,55
Laughing Llama Gastropub,true,true,4.3,393,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",56
Laughing Llama Gastropub,true,true,4.3,393,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",57
Laughing Llama Gastropub,true,true,4.3,394,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",58
Laughing Llama Gastropub,true,true,4.3,394,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",59
Cobaja,true,true,4.3,61,080 49652180,Brigade Road,Casual Dining,"Badam Milk, Cocktails, Mutton Liver Fry, Paan Mojito, Veg Thali, Mocktails, Neer Dosa","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,60
Laughing Llama Gastropub,true,true,4.3,394,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",61
Laughing Llama Gastropub,true,true,4.3,394,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",62
Laughing Llama Gastropub,true,true,4.3,394,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",63
Laughing Llama Gastropub,true,true,4.3,397,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",64
Cobaja,true,true,4.3,63,080 49652180,Brigade Road,Casual Dining,"Badam Milk, Cocktails, Mutton Liver Fry, Paan Mojito, Veg Thali, Mocktails, Neer Dosa","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,65
Laughing Llama Gastropub,true,true,4.3,389,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",66
Cobaja,true,true,4.3,55,080 49652180,Brigade Road,Casual Dining,"Badam Milk, Cocktails, Mutton Liver Fry, Paan Mojito, Veg Thali, Mocktails, Neer Dosa","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,67
Cobaja,true,true,4.3,74,080 49652180,Brigade Road,Casual Dining,"Badam Milk, Cocktails, Mutton Liver Fry, Paan Mojito, Neer Dosa, Veg Thali, Mocktails","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,68
ShakesBierre,false,true,4.3,343,080 49653253,Brigade Road,"Microbrewery, Casual Dining","Cocktails, Mocktails, Pizza, Sweet Yogurt, Jujeh Kabab, Karela Chaat, Nachos","Asian, Continental, European, North Indian","1,500",69
Cobaja,true,true,4.3,74,080 49652180,Brigade Road,Casual Dining,"Badam Milk, Cocktails, Mutton Liver Fry, Paan Mojito, Neer Dosa, Veg Thali, Mocktails","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,70
Double Decker,false,true,4.3,2701,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",71
Cobaja,true,true,4.3,79,080 49652180,Brigade Road,Casual Dining,"Cocktails, Badam Milk, Mutton Liver Fry, Paan Mojito, Neer Dosa, Veg Thali, Mocktails","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,72
Double Decker,false,true,4.3,2716,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",73
Double Decker,false,true,4.3,2716,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",74
Cobaja,true,true,4.3,79,080 49652180,Brigade Road,Casual Dining,"Cocktails, Badam Milk, Mutton Liver Fry, Neer Dosa, Paan Mojito, Veg Thali, Mocktails","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,75
Double Decker,false,true,4.3,2716,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",76
Double Decker,false,true,4.3,2721,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",77
Double Decker,false,true,4.3,2741,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",78
Double Decker,false,true,4.3,2741,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",79
Double Decker,false,true,4.3,2749,080 71967796,Brigade Road,"Bar, Casual Dining","Bbq Pizza, Pasta, Sangria, Cocktails, Mocktails, Virgin Mojito, Potato Wedges","Continental, North Indian","1,300",80
Trick Or Treat,false,false,4.2,618,+91 9035343341,Brigade Road,Cafe,"Burgers, Sandwich, Peri Peri Chicken Satay, Fries, Nachos, Sandwiches, Pesto Pasta","Cafe, Burger, Continental, Pizza, Steak",500,81
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,82
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,131,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel","Ice Cream, Desserts",180,83
Trick Or Treat,false,false,4.2,618,+91 9035343341,Brigade Road,Cafe,"Burgers, Sandwich, Peri Peri Chicken Satay, Fries, Nachos, Sandwiches, Pesto Pasta","Cafe, Burger, Continental, Pizza, Steak",500,84
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,131,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel","Ice Cream, Desserts",180,85
Plan B,false,false,4.2,4422,+91 8880022737,Brigade Road,"Casual Dining, Pub","Burgers, Beer, Veg Lasagna, Peri Peri Chicken Wings, Barbecue Wings, Sandwiches, Beef Steak","American, Continental, BBQ, Steak","1,200",86
Trick Or Treat,false,false,4.2,618,+91 9035343341,Brigade Road,Cafe,"Burgers, Sandwich, Peri Peri Chicken Satay, Fries, Nachos, Sandwiches, Pesto Pasta","Cafe, Burger, Continental, Pizza, Steak",500,87
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,88
Trick Or Treat,false,false,4.2,618,+91 9035343341,Brigade Road,Cafe,"Burgers, Sandwich, Peri Peri Chicken Satay, Fries, Nachos, Sandwiches, Pesto Pasta","Cafe, Burger, Continental, Pizza, Steak",500,89
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,131,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel","Ice Cream, Desserts",180,90
Trick Or Treat,false,false,4.2,618,+91 9035343341,Brigade Road,Cafe,"Burgers, Sandwich, Peri Peri Chicken Satay, Fries, Nachos, Sandwiches, Pesto Pasta","Cafe, Burger, Continental, Pizza, Steak",500,91
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,92
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,131,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel","Ice Cream, Desserts",180,93
Plan B,false,false,4.2,4428,+91 8880022737,Brigade Road,"Casual Dining, Pub","Burgers, Beer, Veg Lasagna, Peri Peri Chicken Wings, Barbecue Wings, Sandwiches, Beef Steak","American, Continental, BBQ, Steak","1,200",94
Trick Or Treat,false,false,4.2,618,+91 9035343341,Brigade Road,Cafe,"Burgers, Sandwich, Peri Peri Chicken Satay, Fries, Nachos, Sandwiches, Pesto Pasta","Cafe, Burger, Continental, Pizza, Steak",500,95
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,96
Plan B,false,false,4.2,4428,+91 8880022737,Brigade Road,"Casual Dining, Pub","Burgers, Beer, Veg Lasagna, Peri Peri Chicken Wings, Barbecue Wings, Sandwiches, Beef Steak","American, Continental, BBQ, Steak","1,200",97
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,131,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel","Ice Cream, Desserts",180,98
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,99
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,131,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel","Ice Cream, Desserts",180,100
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,101
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,132,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel",Ice Cream,180,102
Trick Or Treat,false,false,4.2,620,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,103
Laughing Llama Gastropub,true,true,4.2,404,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",104
Hotel Ramprasad,true,false,4.2,94,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,105
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,132,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel",Ice Cream,180,106
Trick Or Treat,false,false,4.2,620,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,107
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,132,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel",Ice Cream,180,108
Laughing Llama Gastropub,true,true,4.2,404,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",109
Trick Or Treat,false,false,4.2,620,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,110
Hotel Ramprasad,true,false,4.2,94,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,111
Laughing Llama Gastropub,true,true,4.2,404,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",112
Trick Or Treat,false,false,4.2,619,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,113
Laughing Llama Gastropub,true,true,4.2,408,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",114
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,132,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel",Ice Cream,180,115
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,116
Trick Or Treat,false,false,4.2,619,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,117
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,132,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel",Ice Cream,180,118
Laughing Llama Gastropub,true,true,4.2,409,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",119
Trick Or Treat,false,false,4.2,619,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,120
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,121
Laughing Llama Gastropub,true,true,4.2,409,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",122
Laughing Llama Gastropub,true,true,4.2,410,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",123
Trick Or Treat,false,false,4.2,619,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,124
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,125
Laughing Llama Gastropub,true,true,4.2,415,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",126
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,132,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel",Ice Cream,180,127
Cobaja,true,true,4.2,82,080 49652180,Brigade Road,Casual Dining,"Cocktails, Badam Milk, Mutton Liver Fry, Neer Dosa, Paan Mojito, Veg Thali, Mocktails","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,128
Trick Or Treat,false,false,4.2,619,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,129
Pabrai's Fresh & Naturelle Icecreams,true,false,4.2,132,+91 9535006187,Brigade Road,Dessert Parlor,"Apple Pie, Mascarpone Cheese, Nolen Gurer Ice Cream, Paan Ice Cream, Nolen Gur, Gur Ice Cream, Salted Caramel",Ice Cream,180,130
Cobaja,true,true,4.2,82,080 49652180,Brigade Road,Casual Dining,"Cocktails, Badam Milk, Mutton Liver Fry, Neer Dosa, Paan Mojito, Veg Thali, Mocktails","Seafood, South Indian, Bar Food, Mangalorean, Konkan",700,131
Laughing Llama Gastropub,true,true,4.2,415,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",132
Trick Or Treat,false,false,4.2,619,+91 9035343341,Brigade Road,Cafe,"Burgers, Pizza, Pasta, Sandwich, Peri Peri Chicken Satay, Fries, Nachos","Cafe, Burger, Continental, Pizza, Steak",500,133
Hotel Ramprasad,true,false,4.2,93,+91 9886723465,Brigade Road,Quick Bites,"Filter Coffee, Kesari Bath, Curd Rice, Idli Vada, Crispy Masala Dosa, Masala Tea, Thick Coconut Chutney","South Indian, Chinese",300,134
Laughing Llama Gastropub,true,true,4.2,416,+91 9535029732,Brigade Road,"Bar, Casual Dining","Pancakes, Cocktails, Biryani, Draught Beer, Long Island Iced Tea, Nachos, Mocktails","Finger Food, Continental, Pizza","1,600",135
Dunkin' Donuts,true,false,4.1,1079,080 40944712,Brigade Road,"Quick Bites, Dessert Parlor","Burgers, Coffee, Chocolate Donut, Bagel, Chocolate Drink, Dunkaccinos, Hot Chocolate","Burger, Desserts, Fast Food",550,136
Baba Da Dhaba,false,true,4.1,373,+91 8880805555,Brigade Road,Casual Dining,"Butter Chicken, Dal Makhani, Chicken Curry, Tandoori Chicken, Mix Veg, Biryani, Naan",North Indian,650,137
Dunkin' Donuts,true,false,4.1,1079,080 40944712,Brigade Road,"Quick Bites, Dessert Parlor","Burgers, Coffee, Chocolate Donut, Bagel, Chocolate Drink, Dunkaccinos, Hot Chocolate","Burger, Desserts, Fast Food",550,138
Baba Da Dhaba,false,true,4.1,373,+91 8880805555,Brigade Road,Casual Dining,"Butter Chicken, Dal Makhani, Chicken Curry, Tandoori Chicken, Mix Veg, Biryani, Naan",North Indian,650,139
Dunkin' Donuts,true,false,4.1,1079,080 40944712,Brigade Road,"Quick Bites, Dessert Parlor","Burgers, Coffee, Chocolate Donut, Bagel, Chocolate Drink, Dunkaccinos, Hot Chocolate","Burger, Desserts, Fast Food",550,140
Dunkin' Donuts,true,false,4.1,1079,080 40944712,Brigade Road,"Quick Bites, Dessert Parlor","Burgers, Coffee, Chocolate Donut, Bagel, Chocolate Drink, Dunkaccinos, Hot Chocolate","Burger, Desserts, Fast Food",550,141
